Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024033.1	Chromosome			unplaced-scaffold	1932			contig24033
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024034.1	Chromosome			unplaced-scaffold	1932			contig24034
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024035.1	Chromosome			unplaced-scaffold	1932			contig24035
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024036.1	Chromosome			unplaced-scaffold	1932			contig24036
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024037.1	Chromosome			unplaced-scaffold	1932			contig24037
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024038.1	Chromosome			unplaced-scaffold	1932			contig24038
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024039.1	Chromosome			unplaced-scaffold	1931			contig24039
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024040.1	Chromosome			unplaced-scaffold	1931			contig24040
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024041.1	Chromosome			unplaced-scaffold	1931			contig24041
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024042.1	Chromosome			unplaced-scaffold	1931			contig24042
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024043.1	Chromosome			unplaced-scaffold	1931			contig24043
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024044.1	Chromosome			unplaced-scaffold	1931			contig24044
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024045.1	Chromosome			unplaced-scaffold	1930			contig24045
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024046.1	Chromosome			unplaced-scaffold	1930			contig24046
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024047.1	Chromosome			unplaced-scaffold	1930			contig24047
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024048.1	Chromosome			unplaced-scaffold	1930			contig24048
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024049.1	Chromosome			unplaced-scaffold	1930			contig24049
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024050.1	Chromosome			unplaced-scaffold	1929			contig24050
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024051.1	Chromosome			unplaced-scaffold	1929			contig24051
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024052.1	Chromosome			unplaced-scaffold	1929			contig24052
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024053.1	Chromosome			unplaced-scaffold	1929			contig24053
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024054.1	Chromosome			unplaced-scaffold	1929			contig24054
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024055.1	Chromosome			unplaced-scaffold	1929			contig24055
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024056.1	Chromosome			unplaced-scaffold	1929			contig24056
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024057.1	Chromosome			unplaced-scaffold	1929			contig24057
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024058.1	Chromosome			unplaced-scaffold	1929			contig24058
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024059.1	Chromosome			unplaced-scaffold	1928			contig24059
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024060.1	Chromosome			unplaced-scaffold	1928			contig24060
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024061.1	Chromosome			unplaced-scaffold	1928			contig24061
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024062.1	Chromosome			unplaced-scaffold	1928			contig24062
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024063.1	Chromosome			unplaced-scaffold	1928			contig24063
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024064.1	Chromosome			unplaced-scaffold	1928			contig24064
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024065.1	Chromosome			unplaced-scaffold	1928			contig24065
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024066.1	Chromosome			unplaced-scaffold	1928			contig24066
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024067.1	Chromosome			unplaced-scaffold	1927			contig24067
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024068.1	Chromosome			unplaced-scaffold	1927			contig24068
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024069.1	Chromosome			unplaced-scaffold	1927			contig24069
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024070.1	Chromosome			unplaced-scaffold	1927			contig24070
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024071.1	Chromosome			unplaced-scaffold	1927			contig24071
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024072.1	Chromosome			unplaced-scaffold	1927			contig24072
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024073.1	Chromosome			unplaced-scaffold	1927			contig24073
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024074.1	Chromosome			unplaced-scaffold	1927			contig24074
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024075.1	Chromosome			unplaced-scaffold	1927			contig24075
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024076.1	Chromosome			unplaced-scaffold	1927			contig24076
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024077.1	Chromosome			unplaced-scaffold	1927			contig24077
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024078.1	Chromosome			unplaced-scaffold	1926			contig24078
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024079.1	Chromosome			unplaced-scaffold	1926			contig24079
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024080.1	Chromosome			unplaced-scaffold	1926			contig24080
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024081.1	Chromosome			unplaced-scaffold	1926			contig24081
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024082.1	Chromosome			unplaced-scaffold	1925			contig24082
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024083.1	Chromosome			unplaced-scaffold	1925			contig24083
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024084.1	Chromosome			unplaced-scaffold	1925			contig24084
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024085.1	Chromosome			unplaced-scaffold	1925			contig24085
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024086.1	Chromosome			unplaced-scaffold	1925			contig24086
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024087.1	Chromosome			unplaced-scaffold	1925			contig24087
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024088.1	Chromosome			unplaced-scaffold	1925			contig24088
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024089.1	Chromosome			unplaced-scaffold	1925			contig24089
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024090.1	Chromosome			unplaced-scaffold	1925			contig24090
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024091.1	Chromosome			unplaced-scaffold	1925			contig24091
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024092.1	Chromosome			unplaced-scaffold	1924			contig24092
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024093.1	Chromosome			unplaced-scaffold	1924			contig24093
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024094.1	Chromosome			unplaced-scaffold	1924			contig24094
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024095.1	Chromosome			unplaced-scaffold	1924			contig24095
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024096.1	Chromosome			unplaced-scaffold	1924			contig24096
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024097.1	Chromosome			unplaced-scaffold	1923			contig24097
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024098.1	Chromosome			unplaced-scaffold	1923			contig24098
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024099.1	Chromosome			unplaced-scaffold	1923			contig24099
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024100.1	Chromosome			unplaced-scaffold	1922			contig24100
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024101.1	Chromosome			unplaced-scaffold	1922			contig24101
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024102.1	Chromosome			unplaced-scaffold	1922			contig24102
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024103.1	Chromosome			unplaced-scaffold	1922			contig24103
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024104.1	Chromosome			unplaced-scaffold	1922			contig24104
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024105.1	Chromosome			unplaced-scaffold	1922			contig24105
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024106.1	Chromosome			unplaced-scaffold	1922			contig24106
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024107.1	Chromosome			unplaced-scaffold	1922			contig24107
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024108.1	Chromosome			unplaced-scaffold	1921			contig24108
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024109.1	Chromosome			unplaced-scaffold	1921			contig24109
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024110.1	Chromosome			unplaced-scaffold	1921			contig24110
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024111.1	Chromosome			unplaced-scaffold	1921			contig24111
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024112.1	Chromosome			unplaced-scaffold	1921			contig24112
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024113.1	Chromosome			unplaced-scaffold	1921			contig24113
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024114.1	Chromosome			unplaced-scaffold	1921			contig24114
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024115.1	Chromosome			unplaced-scaffold	1921			contig24115
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024116.1	Chromosome			unplaced-scaffold	1920			contig24116
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024117.1	Chromosome			unplaced-scaffold	1920			contig24117
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024118.1	Chromosome			unplaced-scaffold	1920			contig24118
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024119.1	Chromosome			unplaced-scaffold	1919			contig24119
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024120.1	Chromosome			unplaced-scaffold	1919			contig24120
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024121.1	Chromosome			unplaced-scaffold	1919			contig24121
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024122.1	Chromosome			unplaced-scaffold	1919			contig24122
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024123.1	Chromosome			unplaced-scaffold	1919			contig24123
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024124.1	Chromosome			unplaced-scaffold	1919			contig24124
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024125.1	Chromosome			unplaced-scaffold	1919			contig24125
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024126.1	Chromosome			unplaced-scaffold	1919			contig24126
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024127.1	Chromosome			unplaced-scaffold	1919			contig24127
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024128.1	Chromosome			unplaced-scaffold	1918			contig24128
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024129.1	Chromosome			unplaced-scaffold	1918			contig24129
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024130.1	Chromosome			unplaced-scaffold	1918			contig24130
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024131.1	Chromosome			unplaced-scaffold	1918			contig24131
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024132.1	Chromosome			unplaced-scaffold	1918			contig24132
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024133.1	Chromosome			unplaced-scaffold	1917			contig24133
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024134.1	Chromosome			unplaced-scaffold	1917			contig24134
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024135.1	Chromosome			unplaced-scaffold	1917			contig24135
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024136.1	Chromosome			unplaced-scaffold	1917			contig24136
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024137.1	Chromosome			unplaced-scaffold	1917			contig24137
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024138.1	Chromosome			unplaced-scaffold	1917			contig24138
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024139.1	Chromosome			unplaced-scaffold	1917			contig24139
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024140.1	Chromosome			unplaced-scaffold	1916			contig24140
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024141.1	Chromosome			unplaced-scaffold	1916			contig24141
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024142.1	Chromosome			unplaced-scaffold	1916			contig24142
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024143.1	Chromosome			unplaced-scaffold	1916			contig24143
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024144.1	Chromosome			unplaced-scaffold	1916			contig24144
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024145.1	Chromosome			unplaced-scaffold	1916			contig24145
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024146.1	Chromosome			unplaced-scaffold	1916			contig24146
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024147.1	Chromosome			unplaced-scaffold	1916			contig24147
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024148.1	Chromosome			unplaced-scaffold	1915			contig24148
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024149.1	Chromosome			unplaced-scaffold	1914			contig24149
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024150.1	Chromosome			unplaced-scaffold	1914			contig24150
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024151.1	Chromosome			unplaced-scaffold	1914			contig24151
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024152.1	Chromosome			unplaced-scaffold	1914			contig24152
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024153.1	Chromosome			unplaced-scaffold	1914			contig24153
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024154.1	Chromosome			unplaced-scaffold	1914			contig24154
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024155.1	Chromosome			unplaced-scaffold	1914			contig24155
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024156.1	Chromosome			unplaced-scaffold	1914			contig24156
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024157.1	Chromosome			unplaced-scaffold	1913			contig24157
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024158.1	Chromosome			unplaced-scaffold	1913			contig24158
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024159.1	Chromosome			unplaced-scaffold	1913			contig24159
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024160.1	Chromosome			unplaced-scaffold	1913			contig24160
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024161.1	Chromosome			unplaced-scaffold	1913			contig24161
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024162.1	Chromosome			unplaced-scaffold	1913			contig24162
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024163.1	Chromosome			unplaced-scaffold	1913			contig24163
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024164.1	Chromosome			unplaced-scaffold	1913			contig24164
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024165.1	Chromosome			unplaced-scaffold	1913			contig24165
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024166.1	Chromosome			unplaced-scaffold	1912			contig24166
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024167.1	Chromosome			unplaced-scaffold	1912			contig24167
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024168.1	Chromosome			unplaced-scaffold	1912			contig24168
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024169.1	Chromosome			unplaced-scaffold	1912			contig24169
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024170.1	Chromosome			unplaced-scaffold	1912			contig24170
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024171.1	Chromosome			unplaced-scaffold	1912			contig24171
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024172.1	Chromosome			unplaced-scaffold	1911			contig24172
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024173.1	Chromosome			unplaced-scaffold	1911			contig24173
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024174.1	Chromosome			unplaced-scaffold	1911			contig24174
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024175.1	Chromosome			unplaced-scaffold	1911			contig24175
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024176.1	Chromosome			unplaced-scaffold	1910			contig24176
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024177.1	Chromosome			unplaced-scaffold	1910			contig24177
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024178.1	Chromosome			unplaced-scaffold	1910			contig24178
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024179.1	Chromosome			unplaced-scaffold	1910			contig24179
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024180.1	Chromosome			unplaced-scaffold	1910			contig24180
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024181.1	Chromosome			unplaced-scaffold	1910			contig24181
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024182.1	Chromosome			unplaced-scaffold	1910			contig24182
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024183.1	Chromosome			unplaced-scaffold	1910			contig24183
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024184.1	Chromosome			unplaced-scaffold	1910			contig24184
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024185.1	Chromosome			unplaced-scaffold	1909			contig24185
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024186.1	Chromosome			unplaced-scaffold	1909			contig24186
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024187.1	Chromosome			unplaced-scaffold	1909			contig24187
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024188.1	Chromosome			unplaced-scaffold	1909			contig24188
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024189.1	Chromosome			unplaced-scaffold	1909			contig24189
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024190.1	Chromosome			unplaced-scaffold	1909			contig24190
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024191.1	Chromosome			unplaced-scaffold	1909			contig24191
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024192.1	Chromosome			unplaced-scaffold	1909			contig24192
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024193.1	Chromosome			unplaced-scaffold	1908			contig24193
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024194.1	Chromosome			unplaced-scaffold	1908			contig24194
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024195.1	Chromosome			unplaced-scaffold	1908			contig24195
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024196.1	Chromosome			unplaced-scaffold	1908			contig24196
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024197.1	Chromosome			unplaced-scaffold	1908			contig24197
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024198.1	Chromosome			unplaced-scaffold	1907			contig24198
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024199.1	Chromosome			unplaced-scaffold	1907			contig24199
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024200.1	Chromosome			unplaced-scaffold	1907			contig24200
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024201.1	Chromosome			unplaced-scaffold	1907			contig24201
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024202.1	Chromosome			unplaced-scaffold	1907			contig24202
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024203.1	Chromosome			unplaced-scaffold	1907			contig24203
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024204.1	Chromosome			unplaced-scaffold	1907			contig24204
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024205.1	Chromosome			unplaced-scaffold	1907			contig24205
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024206.1	Chromosome			unplaced-scaffold	1907			contig24206
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024207.1	Chromosome			unplaced-scaffold	1906			contig24207
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024208.1	Chromosome			unplaced-scaffold	1906			contig24208
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024209.1	Chromosome			unplaced-scaffold	1906			contig24209
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024210.1	Chromosome			unplaced-scaffold	1906			contig24210
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024211.1	Chromosome			unplaced-scaffold	1906			contig24211
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024212.1	Chromosome			unplaced-scaffold	1906			contig24212
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024213.1	Chromosome			unplaced-scaffold	1906			contig24213
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024214.1	Chromosome			unplaced-scaffold	1906			contig24214
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024215.1	Chromosome			unplaced-scaffold	1906			contig24215
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024216.1	Chromosome			unplaced-scaffold	1905			contig24216
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024217.1	Chromosome			unplaced-scaffold	1905			contig24217
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024218.1	Chromosome			unplaced-scaffold	1905			contig24218
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024219.1	Chromosome			unplaced-scaffold	1905			contig24219
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024220.1	Chromosome			unplaced-scaffold	1905			contig24220
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024221.1	Chromosome			unplaced-scaffold	1905			contig24221
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024222.1	Chromosome			unplaced-scaffold	1905			contig24222
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024223.1	Chromosome			unplaced-scaffold	1905			contig24223
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024224.1	Chromosome			unplaced-scaffold	1905			contig24224
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024225.1	Chromosome			unplaced-scaffold	1905			contig24225
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024226.1	Chromosome			unplaced-scaffold	1905			contig24226
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024227.1	Chromosome			unplaced-scaffold	1905			contig24227
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024228.1	Chromosome			unplaced-scaffold	1904			contig24228
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024229.1	Chromosome			unplaced-scaffold	1904			contig24229
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024230.1	Chromosome			unplaced-scaffold	1904			contig24230
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024231.1	Chromosome			unplaced-scaffold	1904			contig24231
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024232.1	Chromosome			unplaced-scaffold	1904			contig24232
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024233.1	Chromosome			unplaced-scaffold	1904			contig24233
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024234.1	Chromosome			unplaced-scaffold	1903			contig24234
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024235.1	Chromosome			unplaced-scaffold	1903			contig24235
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024236.1	Chromosome			unplaced-scaffold	1903			contig24236
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024237.1	Chromosome			unplaced-scaffold	1903			contig24237
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024238.1	Chromosome			unplaced-scaffold	1903			contig24238
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024239.1	Chromosome			unplaced-scaffold	1903			contig24239
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024240.1	Chromosome			unplaced-scaffold	1903			contig24240
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024241.1	Chromosome			unplaced-scaffold	1903			contig24241
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024242.1	Chromosome			unplaced-scaffold	1903			contig24242
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024243.1	Chromosome			unplaced-scaffold	1902			contig24243
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024244.1	Chromosome			unplaced-scaffold	1902			contig24244
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024245.1	Chromosome			unplaced-scaffold	1902			contig24245
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024246.1	Chromosome			unplaced-scaffold	1902			contig24246
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024247.1	Chromosome			unplaced-scaffold	1902			contig24247
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024248.1	Chromosome			unplaced-scaffold	1901			contig24248
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024249.1	Chromosome			unplaced-scaffold	1901			contig24249
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024250.1	Chromosome			unplaced-scaffold	1901			contig24250
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024251.1	Chromosome			unplaced-scaffold	1901			contig24251
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024252.1	Chromosome			unplaced-scaffold	1901			contig24252
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024253.1	Chromosome			unplaced-scaffold	1901			contig24253
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024254.1	Chromosome			unplaced-scaffold	1901			contig24254
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024255.1	Chromosome			unplaced-scaffold	1901			contig24255
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024256.1	Chromosome			unplaced-scaffold	1901			contig24256
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024257.1	Chromosome			unplaced-scaffold	1901			contig24257
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024258.1	Chromosome			unplaced-scaffold	1900			contig24258
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024259.1	Chromosome			unplaced-scaffold	1900			contig24259
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024260.1	Chromosome			unplaced-scaffold	1900			contig24260
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024261.1	Chromosome			unplaced-scaffold	1900			contig24261
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024262.1	Chromosome			unplaced-scaffold	1899			contig24262
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024263.1	Chromosome			unplaced-scaffold	1899			contig24263
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024264.1	Chromosome			unplaced-scaffold	1899			contig24264
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024265.1	Chromosome			unplaced-scaffold	1899			contig24265
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024266.1	Chromosome			unplaced-scaffold	1899			contig24266
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024267.1	Chromosome			unplaced-scaffold	1899			contig24267
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024268.1	Chromosome			unplaced-scaffold	1899			contig24268
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024269.1	Chromosome			unplaced-scaffold	1899			contig24269
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024270.1	Chromosome			unplaced-scaffold	1898			contig24270
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024271.1	Chromosome			unplaced-scaffold	1898			contig24271
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024272.1	Chromosome			unplaced-scaffold	1898			contig24272
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024273.1	Chromosome			unplaced-scaffold	1898			contig24273
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024274.1	Chromosome			unplaced-scaffold	1898			contig24274
GCA_903798175.1	Primary Assembly	Un			CAIGQY010024275.1	Chromosome			unplaced-scaffold	1898			contig24275
